scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 29, 29, 29, 709
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 83, 83, 83, 1237
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 30, 30, 30, 1060
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 30, 30, 30, 966
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 32, 0, 32, 1051
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 75, 0, 75, 2176
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 46, 0, 46, 2216
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 32, 0, 32, 1234
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 124, 0, 124, 3232
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 59, 0, 59, 2009
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 1099
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 49, 0, 49, 1432
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 1326
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 31, 0, 31, 1457
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 7, 76, 34, 543
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 29, 299, 29, 1019
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 38, 7639, 11665, 70, 7701
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 30, 87, 30, 602
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 25, 2635, 3450, 54, 3311
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 57, 2387, 2766, 96, 2526
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 29, 57, 29, 794
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 864
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 63, 63, 63, 1148
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 44, 44, 44, 919
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 104, 104, 104, 1664
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 159, 159, 159, 2502
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 33, 33, 33, 914
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 68, 0, 68, 2108
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 983
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 39, 0, 39, 1519
