scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 10984, 19472, 86, 10122, timeout, 92.20
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 11373, 18596, 134, 10125, timeout, 141.80
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 17343, 23458, 370, 10122, timeout, 404.60
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 8362, 11087, 288, 5760, ontime, 315.80
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 144, 180, 44, 685, ontime, 46.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 1188, 1402, 122, 1564, ontime, 129.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1642, 1954, 184, 1998, ontime, 198.40
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 49, 49, 98, 896, ontime, 99.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 132, 132, 264, 1505, ontime, 266.40
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 82, 82, 164, 1381, ontime, 164.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 20, 20, 40, 546, ontime, 42.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 65, 65, 130, 1322, ontime, 131.60
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 20, 0, 40, 822, ontime, 42.40
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 123, 0, 246, 2658, ontime, 247.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 40, 0, 80, 1205, ontime, 80.80
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 94, 0, 188, 3248, ontime, 188.80
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 60, 0, 120, 2551, ontime, 120.80
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 32, 0, 64, 1005, ontime, 68.00
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 31, 0, 62, 1026, ontime, 65.20
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 21, 0, 42, 900, ontime, 45.20
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 42, 0, 84, 1437, ontime, 86.40
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 24, 0, 48, 1134, ontime, 48.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 423, 2947, 38, 4819, ontime, 47.60
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 679, 4728, 42, 5551, ontime, 50.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3219, 12227, 2, 10124, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 4758, 13677, 14, 10125, timeout, 15.60
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6475, 13697, 26, 10131, timeout, 31.20
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 10128, 18232, 66, 10125, timeout, 69.60
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 11041, 17624, 106, 10124, timeout, 115.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 5294, 7473, 156, 5215, ontime, 171.40
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 14904, 20254, 310, 10130, timeout, 331.80
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 13484, 15552, 856, 6498, ontime, 899.20
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 3965, 4600, 280, 3511, ontime, 292.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 2322, 2711, 192, 2437, ontime, 206.80
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 20, 20, 40, 468, ontime, 42.40
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 20, 20, 40, 535, ontime, 44.00
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 51, 51, 102, 1454, ontime, 105.20
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 103, 103, 206, 2108, ontime, 207.60
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 106, 106, 212, 2664, ontime, 212.80
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 94, 0, 188, 2297, ontime, 188.80
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 63, 0, 126, 1778, ontime, 126.00
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 39, 0, 78, 1377, ontime, 81.20
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 56, 0, 112, 1914, ontime, 114.40
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 26, 0, 52, 1270, ontime, 54.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 28, 0, 56, 1226, ontime, 56.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 22, 0, 44, 1045, ontime, 49.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 26, 0, 52, 1154, ontime, 52.80
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 39, 0, 78, 1944, ontime, 79.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 40, 0, 80, 1978, ontime, 80.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 0, 1319, 11901, 0, 10124, timeout, 0.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 508, 3952, 42, 3884, ontime, 51.60
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3621, 14260, 4, 10127, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5441, 14599, 20, 10127, timeout, 20.80
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 9172, 17872, 50, 10128, timeout, 55.80
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 9033, 16881, 70, 10126, timeout, 75.00
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 813, 1369, 40, 1798, ontime, 45.60
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 284, 423, 42, 987, ontime, 43.60
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 15170, 21101, 354, 10151, timeout, 378.80
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 20, 39, 40, 605, ontime, 42.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 19, 37, 38, 486, ontime, 39.60
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 20, 39, 40, 486, ontime, 44.00
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 158, 158, 316, 1475, ontime, 318.40
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 21, 21, 42, 482, ontime, 46.80
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 59, 59, 118, 808, ontime, 121.20
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 32, 32, 64, 945, ontime, 66.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 173, 173, 346, 1666, ontime, 347.60
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 89, 0, 178, 928, ontime, 179.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 125, 0, 250, 1716, ontime, 251.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 132, 0, 264, 1379, ontime, 272.00
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 50, 0, 100, 852, ontime, 100.80
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 45, 0, 90, 1254, ontime, 90.00
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 65, 0, 130, 1611, ontime, 131.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 83, 0, 166, 1652, ontime, 167.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 19, 0, 38, 714, ontime, 39.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 54, 0, 108, 878, ontime, 108.80
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 67, 0, 134, 1228, ontime, 137.20
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 378, 2318, 42, 2760, ontime, 51.60
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 1382, 12195, 46, 10023, ontime, 55.60
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2471, 13034, 2, 10127, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5531, 15779, 14, 10124, timeout, 14.00
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6566, 14560, 24, 10121, timeout, 27.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 7181, 13919, 50, 10130, timeout, 54.40
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 9892, 15933, 152, 8697, ontime, 165.80
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 13947, 18898, 266, 10161, timeout, 276.20
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 6279, 8664, 254, 6638, ontime, 271.80
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 5789, 6769, 470, 4120, ontime, 506.80
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 2361, 2751, 192, 2339, ontime, 203.40
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 3400, 3937, 236, 3057, ontime, 251.40
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 127, 127, 254, 1633, ontime, 254.00
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 21, 21, 42, 681, ontime, 45.20
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 53, 53, 106, 709, ontime, 107.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 117, 117, 234, 2192, ontime, 235.60
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 88, 88, 176, 2651, ontime, 178.40
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 63, 0, 126, 1591, ontime, 127.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 81, 0, 162, 2178, ontime, 163.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 31, 0, 62, 1338, ontime, 65.20
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 83, 0, 166, 2750, ontime, 167.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 69, 0, 138, 1844, ontime, 139.60
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 20, 0, 40, 994, ontime, 40.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 42, 0, 84, 1763, ontime, 88.00
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 35, 0, 70, 1482, ontime, 70.00
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 39, 0, 78, 1733, ontime, 82.80
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 42, 0, 84, 1946, ontime, 86.40
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 305, 3460, 38, 4505, ontime, 44.40
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 134, 1651, 38, 2304, ontime, 42.80
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2900, 12041, 2, 10141, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5553, 14804, 18, 10127, timeout, 18.80
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 8447, 17072, 42, 10132, timeout, 44.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 6605, 12809, 62, 10132, timeout, 69.20
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 3687, 6009, 74, 4260, ontime, 78.80
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 1041, 1395, 64, 1737, ontime, 68.00
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 557, 767, 50, 1260, ontime, 53.20
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 3342, 3869, 240, 2816, ontime, 250.20
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 696, 822, 84, 1464, ontime, 89.60
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1874, 2186, 154, 2288, ontime, 169.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 115, 115, 230, 1551, ontime, 230.00
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 122, 122, 244, 2347, ontime, 244.80
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 180, 180, 360, 2276, ontime, 360.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 90, 90, 180, 1852, ontime, 182.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 26, 26, 52, 958, ontime, 52.80
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 19, 0, 38, 803, ontime, 38.00
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 110, 0, 220, 2779, ontime, 220.80
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 41, 0, 82, 1313, ontime, 82.00
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 24, 0, 48, 870, ontime, 48.80
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 22, 0, 44, 1216, ontime, 46.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 37, 0, 74, 1412, ontime, 74.00
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 31, 0, 62, 1452, ontime, 63.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 49, 0, 98, 1912, ontime, 99.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 77, 0, 154, 2121, ontime, 155.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 135, 0, 270, 3872, ontime, 271.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 0, 24, 300, 48, 1014, ontime, 53.60
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 1220, 11484, 0, 10183, timeout, 0.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3261, 13464, 4, 10122, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 4752, 13819, 14, 10122, timeout, 14.00
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6683, 15837, 42, 10121, timeout, 46.20
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 7203, 15082, 58, 10129, timeout, 63.20
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10045, 16124, 132, 8822, ontime, 145.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 6198, 8491, 222, 4966, ontime, 246.00
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 5682, 7723, 156, 5481, ontime, 168.40
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 7669, 8889, 520, 5325, ontime, 552.80
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 1683, 1957, 148, 1857, ontime, 164.00
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1935, 2247, 158, 2198, ontime, 168.40
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 40, 40, 80, 897, ontime, 80.80
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 63, 63, 126, 1042, ontime, 126.00
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 21, 21, 42, 554, ontime, 45.20
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 102, 102, 204, 2164, ontime, 204.80
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 27, 27, 54, 885, ontime, 57.20
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 34, 0, 68, 1251, ontime, 70.40
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 31, 0, 62, 1041, ontime, 63.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 39, 0, 78, 965, ontime, 79.60
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 20, 0, 40, 866, ontime, 42.40
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 52, 0, 104, 2075, ontime, 104.80
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 66, 0, 132, 2468, ontime, 132.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 20, 0, 40, 991, ontime, 42.40
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 37, 0, 74, 1444, ontime, 75.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 35, 0, 70, 1281, ontime, 71.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 25, 0, 50, 1460, ontime, 51.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 709, 5373, 38, 6389, ontime, 50.80
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 1510, 11292, 46, 9966, ontime, 54.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3307, 13355, 4, 10123, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5412, 14970, 14, 10127, timeout, 15.80
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7897, 16346, 36, 10127, timeout, 38.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8723, 15957, 62, 10122, timeout, 64.40
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 1918, 3262, 52, 3029, ontime, 54.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 2892, 3941, 90, 3103, ontime, 103.60
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 13266, 18229, 296, 8560, ontime, 316.60
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 8979, 10390, 602, 4674, ontime, 649.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 392, 467, 64, 883, ontime, 64.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 826, 974, 96, 1217, ontime, 101.00
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 68, 68, 136, 1016, ontime, 138.40
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 58, 58, 116, 1290, ontime, 116.80
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 33, 33, 66, 854, ontime, 67.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 75, 75, 150, 1920, ontime, 151.60
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 63, 63, 126, 2025, ontime, 126.00
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 51, 0, 102, 1518, ontime, 103.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 27, 0, 54, 1114, ontime, 55.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 22, 0, 44, 924, ontime, 46.40
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 45, 0, 90, 1376, ontime, 90.00
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 109, 0, 218, 3318, ontime, 221.20
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 97, 0, 194, 3171, ontime, 195.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 31, 0, 62, 1416, ontime, 63.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 26, 0, 52, 1127, ontime, 54.40
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 83, 0, 166, 2762, ontime, 166.00
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 42, 0, 84, 1999, ontime, 84.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 467, 3508, 40, 4827, ontime, 48.80
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 1110, 8448, 40, 8742, ontime, 53.60
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2324, 12228, 2, 10133, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5686, 15716, 18, 10126, timeout, 18.00
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6839, 15722, 32, 10126, timeout, 34.60
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 9355, 17157, 60, 10129, timeout, 61.60
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 11661, 18692, 150, 10118, timeout, 163.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 356, 514, 44, 1120, ontime, 46.40
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 14123, 19396, 398, 9487, ontime, 421.40
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 128, 163, 46, 697, ontime, 50.80
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 134, 183, 60, 765, ontime, 62.40
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 5560, 6546, 464, 3795, ontime, 492.00
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 265, 265, 530, 2038, ontime, 533.20
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 122, 122, 244, 1599, ontime, 246.40
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 79, 79, 158, 790, ontime, 159.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 90, 90, 180, 1018, ontime, 180.80
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 79, 79, 158, 1117, ontime, 158.00
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 87, 0, 174, 1446, ontime, 177.20
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 23, 0, 46, 612, ontime, 47.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 53, 0, 106, 1682, ontime, 109.20
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 73, 0, 146, 1101, ontime, 147.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 20, 0, 40, 516, ontime, 42.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 19, 0, 38, 509, ontime, 39.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 74, 0, 148, 1037, ontime, 152.00
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 59, 0, 118, 1004, ontime, 121.20
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 34, 0, 68, 699, ontime, 70.40
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 23, 0, 46, 502, ontime, 47.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 871, 7233, 44, 6786, ontime, 48.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 264, 1680, 38, 2229, ontime, 49.20
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2440, 12872, 4, 10136, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 23, 156, 46, 708, ontime, 49.20
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7440, 17064, 44, 10121, timeout, 46.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8706, 15995, 68, 10135, timeout, 74.80
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 1176, 1900, 54, 2049, ontime, 57.20
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 5350, 7508, 146, 5597, ontime, 158.00
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 11844, 16523, 290, 8090, ontime, 311.20
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 6645, 7669, 452, 4503, ontime, 475.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 2090, 2445, 172, 2392, ontime, 188.00
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1257, 1463, 114, 1757, ontime, 117.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 159, 159, 318, 2078, ontime, 319.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 64, 64, 128, 1230, ontime, 128.80
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 96, 96, 192, 1567, ontime, 196.00
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 153, 153, 306, 2665, ontime, 306.00
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 19, 19, 38, 628, ontime, 41.20
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 50, 0, 100, 1625, ontime, 100.80
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 20, 0, 40, 818, ontime, 42.40
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 102, 0, 204, 3181, ontime, 204.80
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 21, 0, 42, 819, ontime, 43.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 54, 0, 108, 1975, ontime, 108.80
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 107, 0, 214, 3287, ontime, 217.20
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 51, 0, 102, 2416, ontime, 103.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 109, 0, 218, 4006, ontime, 218.00
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 25, 0, 50, 1220, ontime, 51.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 44, 0, 88, 1678, ontime, 90.40
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 1068, 6796, 44, 7503, ontime, 56.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 23, 155, 44, 774, ontime, 49.60
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3284, 13410, 4, 10125, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5485, 15297, 16, 10121, timeout, 17.80
