scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 312, 623, 312, 2816, ontime, 334.09999999999985
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 22, 43, 22, 688, ontime, 24.0
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 48, 48, 48, 959, ontime, 49.199999999999996
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 20, 20, 20, 572, ontime, 21.200000000000003
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 152, 152, 152, 2388, ontime, 152.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 153, 153, 153, 2468, ontime, 153.8
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 19, 19, 19, 620, ontime, 20.599999999999998
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 23, 0, 23, 959, ontime, 23.0
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 80, 0, 80, 1708, ontime, 80.4
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 75, 0, 75, 2307, ontime, 75.80000000000001
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 50, 0, 50, 1593, ontime, 50.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 52, 0, 52, 2068, ontime, 52.4
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 104, 0, 104, 2851, ontime, 105.20000000000002
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 46, 0, 46, 2203, ontime, 46.4
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 21, 0, 21, 979, ontime, 22.599999999999994
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 36, 0, 36, 2023, ontime, 37.199999999999996
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 27, 0, 27, 1655, ontime, 27.799999999999997
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 56, 258, 56, 1077, ontime, 59.3
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 1604, 3779, 1604, 6437, ontime, 1736.0000000000057
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 154, 507, 154, 1821, ontime, 163.40000000000006
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 31, 143, 31, 807, ontime, 33.89999999999999
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 212, 574, 212, 1857, ontime, 233.10000000000016
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 161, 409, 161, 1586, ontime, 176.20000000000007
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 246, 627, 246, 2139, ontime, 264.00000000000017
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 58, 138, 58, 1016, ontime, 64.39999999999998
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 56, 139, 56, 1085, ontime, 61.39999999999999
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 48, 95, 48, 1009, ontime, 50.99999999999999
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 20, 39, 20, 622, ontime, 21.199999999999996
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 109, 213, 109, 1752, ontime, 119.40000000000003
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 126, 126, 126, 2064, ontime, 127.20000000000002
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 29, 29, 29, 941, ontime, 30.599999999999994
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 25, 25, 25, 862, ontime, 25.0
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 64, 64, 64, 1549, ontime, 65.19999999999999
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 43, 43, 43, 1204, ontime, 43.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 52, 0, 52, 1589, ontime, 53.199999999999996
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 49, 0, 49, 1310, ontime, 49.0
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 25, 0, 25, 1269, ontime, 25.0
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 40, 0, 40, 1633, ontime, 40.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 117, 0, 117, 3216, ontime, 117.0
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 88, 0, 88, 2392, ontime, 88.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 29, 0, 29, 1497, ontime, 29.0
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 67, 0, 67, 2644, ontime, 68.60000000000001
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 90, 0, 90, 3164, ontime, 91.2
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 23, 0, 23, 1033, ontime, 23.799999999999997
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 1361, 3419, 1361, 6388, ontime, 1491.8000000000052
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 2318, 5592, 2318, 9577, ontime, 2541.0000000000205
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 127, 387, 127, 1597, ontime, 148.60000000000008
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 205, 613, 205, 1968, ontime, 217.90000000000012
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 166, 460, 166, 1892, ontime, 181.20000000000007
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 279, 680, 279, 2497, ontime, 302.4999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 108, 288, 108, 1486, ontime, 117.60000000000005
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 160, 359, 160, 1688, ontime, 172.40000000000006
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 180, 419, 180, 1600, ontime, 196.6000000000001
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 113, 225, 113, 1450, ontime, 119.30000000000001
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 26, 51, 26, 842, ontime, 27.999999999999996
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 21, 41, 21, 485, ontime, 22.599999999999998
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 122, 122, 122, 1777, ontime, 124.00000000000003
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 135, 135, 135, 1834, ontime, 135.8
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 45, 45, 45, 1103, ontime, 45.8
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 80, 80, 80, 1616, ontime, 80.4
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 19, 19, 19, 909, ontime, 19.799999999999997
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 65, 0, 65, 1111, ontime, 65.0
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 61, 0, 61, 1663, ontime, 61.0
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 22, 0, 22, 603, ontime, 23.2
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 20, 0, 20, 846, ontime, 21.199999999999996
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 25, 0, 25, 1204, ontime, 25.799999999999997
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 103, 0, 103, 3185, ontime, 103.0
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 32, 0, 32, 1332, ontime, 33.199999999999996
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 23, 0, 23, 1180, ontime, 23.0
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 32, 0, 32, 1730, ontime, 33.2
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 62, 0, 62, 2485, ontime, 63.199999999999996
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 1950, 4818, 1948, 10104, timeout, 2115.900000000011
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 187, 604, 187, 1760, ontime, 209.60000000000014
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 150, 543, 150, 1678, ontime, 168.50000000000014
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 26, 165, 26, 1085, ontime, 27.2
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 101, 300, 101, 1469, ontime, 113.70000000000003
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 129, 331, 129, 1933, ontime, 146.20000000000005
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 161, 384, 161, 1974, ontime, 174.20000000000007
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 113, 264, 113, 1658, ontime, 122.70000000000003
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 74, 171, 74, 2095, ontime, 78.60000000000002
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 20, 39, 20, 639, ontime, 21.2
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 19, 37, 19, 485, ontime, 19.8
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 23, 45, 23, 616, ontime, 23.799999999999997
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 162, 162, 162, 1627, ontime, 164.0
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 34, 34, 34, 844, ontime, 34.4
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 48, 48, 48, 828, ontime, 49.99999999999999
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 118, 118, 118, 1403, ontime, 119.2
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 64, 64, 64, 1651, ontime, 65.2
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 49, 0, 49, 1587, ontime, 49.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 43, 0, 43, 1295, ontime, 43.0
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 36, 0, 36, 753, ontime, 36.4
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 50, 0, 50, 1267, ontime, 50.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 20, 0, 20, 618, ontime, 21.199999999999996
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 38, 0, 38, 1579, ontime, 38.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 58, 0, 58, 1736, ontime, 58.4
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 20, 0, 20, 1105, ontime, 20.4
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 20, 0, 20, 723, ontime, 21.199999999999996
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 20, 0, 20, 1078, ontime, 21.2
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2188, 5150, 2186, 10101, timeout, 2392.600000000017
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 313, 897, 313, 2575, ontime, 345.39999999999986
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 95, 357, 95, 1434, ontime, 102.90000000000003
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 19, 124, 19, 755, ontime, 20.599999999999998
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 164, 440, 164, 1752, ontime, 180.4000000000001
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 230, 568, 230, 2131, ontime, 249.70000000000013
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 138, 343, 138, 1370, ontime, 150.10000000000008
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 82, 194, 82, 1056, ontime, 85.8
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 106, 243, 106, 1372, ontime, 112.4
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 229, 457, 229, 2134, ontime, 244.5000000000001
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 118, 235, 118, 1659, ontime, 125.40000000000005
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 56, 111, 56, 927, ontime, 60.09999999999999
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 43, 43, 43, 862, ontime, 44.599999999999994
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 67, 67, 67, 850, ontime, 68.6
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 44, 44, 44, 1163, ontime, 44.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 108, 108, 108, 1803, ontime, 108.4
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 47, 47, 47, 1400, ontime, 47.0
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 60, 0, 60, 1776, ontime, 60.4
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 31, 0, 31, 878, ontime, 31.0
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 56, 0, 56, 1882, ontime, 57.199999999999996
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 24, 0, 24, 1019, ontime, 25.199999999999996
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 40, 0, 40, 1700, ontime, 41.199999999999996
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 98, 0, 98, 2603, ontime, 98.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 53, 0, 53, 1927, ontime, 53.0
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 80, 0, 80, 2777, ontime, 80.4
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 38, 0, 38, 953, ontime, 39.199999999999996
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 24, 0, 24, 1315, ontime, 25.2
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2000, 4897, 1998, 10100, timeout, 2155.6000000000117
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 34, 155, 34, 901, ontime, 38.39999999999999
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 136, 421, 136, 1488, ontime, 148.60000000000005
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 170, 482, 170, 1727, ontime, 185.6000000000001
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 347, 922, 347, 2733, ontime, 379.5999999999996
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 48, 154, 48, 1014, ontime, 51.49999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 435, 1051, 435, 2979, ontime, 469.2999999999995
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 245, 578, 245, 2240, ontime, 267.3000000000001
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 49, 121, 49, 1170, ontime, 52.999999999999986
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 131, 261, 131, 1689, ontime, 136.20000000000002
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 124, 247, 124, 1815, ontime, 132.50000000000003
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 80, 159, 80, 1261, ontime, 86.9
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 212, 212, 212, 1796, ontime, 212.4
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 72, 72, 72, 1770, ontime, 73.2
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 190, 190, 190, 2837, ontime, 190.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 85, 85, 85, 1585, ontime, 86.6
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 47, 47, 47, 1480, ontime, 47.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 155, 0, 155, 2261, ontime, 155.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 69, 0, 69, 1009, ontime, 69.80000000000001
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 119, 0, 119, 1631, ontime, 119.8
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 52, 0, 52, 817, ontime, 53.199999999999996
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 19, 0, 19, 968, ontime, 19.799999999999997
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 34, 0, 34, 1398, ontime, 34.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 58, 0, 58, 1227, ontime, 58.4
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 33, 0, 33, 1524, ontime, 33.0
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 37, 0, 37, 1420, ontime, 37.8
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 34, 0, 34, 1114, ontime, 35.199999999999996
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 1794, 4431, 1792, 10109, timeout, 1976.2000000000116
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 77, 302, 77, 1292, ontime, 87.80000000000001
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 29, 164, 29, 884, ontime, 31.099999999999994
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 32, 197, 32, 935, ontime, 35.599999999999994
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 31, 130, 31, 821, ontime, 35.699999999999996
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 44, 154, 44, 1067, ontime, 47.79999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 100, 259, 100, 1404, ontime, 108.80000000000004
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 21, 60, 21, 579, ontime, 21.799999999999997
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 20, 57, 20, 521, ontime, 21.2
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 19, 37, 19, 505, ontime, 19.799999999999997
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 159, 317, 159, 1812, ontime, 167.50000000000009
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 44, 87, 44, 895, ontime, 46.49999999999999
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 84, 84, 84, 1170, ontime, 84.4
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 47, 47, 47, 991, ontime, 47.8
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 148, 148, 148, 2027, ontime, 148.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 20, 20, 20, 493, ontime, 21.199999999999996
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 55, 55, 55, 767, ontime, 55.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 60, 0, 60, 1669, ontime, 60.4
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 29, 0, 29, 872, ontime, 30.599999999999994
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 19, 0, 19, 682, ontime, 19.8
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 56, 0, 56, 1359, ontime, 57.199999999999996
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 30, 0, 30, 876, ontime, 31.2
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 50, 0, 50, 1633, ontime, 50.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 36, 0, 36, 1283, ontime, 37.199999999999996
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 37, 0, 37, 836, ontime, 37.8
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 59, 0, 59, 2177, ontime, 59.0
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 42, 0, 42, 1600, ontime, 42.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2115, 4720, 2113, 10111, timeout, 2313.5000000000086
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 105, 376, 105, 1505, ontime, 112.9
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 429, 1089, 429, 3160, ontime, 468.19999999999953
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 48, 207, 48, 1191, ontime, 52.899999999999984
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 63, 186, 63, 1018, ontime, 70.60000000000001
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 157, 403, 157, 1985, ontime, 172.6000000000001
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 124, 317, 124, 1602, ontime, 137.20000000000005
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 99, 237, 99, 1373, ontime, 101.4
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 146, 344, 146, 1696, ontime, 155.8000000000001
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 90, 179, 90, 1294, ontime, 98.00000000000003
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 183, 365, 183, 1942, ontime, 192.20000000000005
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 134, 267, 134, 1621, ontime, 146.40000000000006
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 76, 76, 76, 1134, ontime, 77.2
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 110, 110, 110, 1338, ontime, 111.20000000000002
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 96, 96, 96, 1468, ontime, 96.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 50, 50, 50, 1059, ontime, 51.199999999999996
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 53, 53, 53, 732, ontime, 53.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 45, 0, 45, 988, ontime, 45.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 41, 0, 41, 1279, ontime, 41.8
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 30, 0, 30, 738, ontime, 32.8
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 54, 0, 54, 1070, ontime, 55.199999999999996
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 84, 0, 84, 1353, ontime, 85.20000000000002
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 25, 0, 25, 1254, ontime, 25.799999999999997
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 51, 0, 51, 2294, ontime, 51.8
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 45, 0, 45, 1486, ontime, 45.8
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 40, 0, 40, 1757, ontime, 41.199999999999996
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 56, 0, 56, 2228, ontime, 56.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 1865, 4485, 1863, 10135, timeout, 2066.7000000000135
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 19, 190, 19, 940, ontime, 19.799999999999997
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 218, 646, 218, 2092, ontime, 235.50000000000014
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 101, 306, 101, 1684, ontime, 108.80000000000003
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 182, 467, 182, 1639, ontime, 203.10000000000014
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 122, 340, 122, 1802, ontime, 134.50000000000006
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 263, 637, 263, 2543, ontime, 281.1
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 748, 1692, 748, 4466, ontime, 809.4999999999983
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 227, 514, 227, 2296, ontime, 241.20000000000013
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 49, 97, 49, 858, ontime, 49.8
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 224, 447, 224, 2131, ontime, 237.00000000000009
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 295, 589, 295, 2862, ontime, 309.3999999999999
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 45, 45, 45, 742, ontime, 45.8
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 51, 51, 51, 1074, ontime, 51.0
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 65, 65, 65, 1686, ontime, 65.8
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 36, 36, 36, 880, ontime, 37.199999999999996
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 253, 253, 253, 2934, ontime, 253.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 19, 0, 19, 642, ontime, 20.599999999999998
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 40, 0, 40, 1194, ontime, 40.4
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 56, 0, 56, 1082, ontime, 56.4
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 54, 0, 54, 1518, ontime, 54.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 77, 0, 77, 2508, ontime, 77.80000000000001
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 29, 0, 29, 1343, ontime, 29.799999999999997
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 20, 0, 20, 802, ontime, 21.199999999999996
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 25, 0, 25, 1055, ontime, 26.599999999999994
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 34, 0, 34, 1757, ontime, 34.4
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 102, 0, 102, 2880, ontime, 102.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 19, 190, 19, 810, ontime, 19.799999999999997
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 320, 823, 320, 2458, ontime, 350.4999999999998
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 164, 503, 164, 1835, ontime, 176.20000000000007
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 83, 285, 83, 1334, ontime, 90.80000000000003
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 25, 121, 25, 748, ontime, 26.599999999999998
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 39, 136, 39, 923, ontime, 42.69999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 213, 512, 213, 2311, ontime, 231.10000000000014
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 111, 262, 111, 1418, ontime, 121.50000000000004
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 105, 246, 105, 1570, ontime, 110.00000000000003
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 115, 229, 115, 1327, ontime, 124.20000000000003
