rc,p,ontime,timeout
0.9,0.0,5,14
0.9,0.02,18,0
0.9,0.04,18,0
0.9,0.06,18,0
0.9,0.08,18,0
0.9,0.1,17,0
0.9,0.12,17,0
0.9,0.14,17,0
0.9,0.16,17,0
0.9,0.18,17,0
0.9,0.2,17,0
0.9,0.22,16,0
0.9,0.27,16,0
0.9,0.32,16,0
0.9,0.37,16,0
0.9,0.42,16,0
0.9,0.47,16,0
0.9,0.52,16,0
0.9,0.57,16,0
0.9,0.62,16,0
0.9,0.67,16,0
0.9,0.72,16,0
0.9,0.77,16,0
0.9,0.82,16,0
0.9,0.87,16,0
0.9,0.92,16,0
0.9,0.97,16,0
