scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 47, 47, 94, 1730, ontime, 95.60
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 72, 72, 144, 1849, ontime, 144.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 52, 0, 104, 984, ontime, 106.40
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 27, 0, 54, 988, ontime, 54.00
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 30, 0, 60, 832, ontime, 62.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 42, 0, 84, 1343, ontime, 86.40
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 28, 0, 56, 1149, ontime, 58.40
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 41, 0, 82, 1655, ontime, 85.20
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 57, 0, 114, 2244, ontime, 115.60
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 26, 0, 52, 1311, ontime, 52.80
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 74, 0, 148, 1901, ontime, 148.80
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 19, 0, 38, 639, ontime, 39.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 0, 20, 210, 40, 817, ontime, 42.40
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 45, 197, 46, 822, ontime, 49.20
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3175, 10342, 16, 10139, timeout, 16.80
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5721, 14918, 14, 10125, timeout, 14.80
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 7002, 15154, 44, 10127, timeout, 50.20
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 10596, 17817, 84, 10131, timeout, 89.20
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 11495, 17538, 158, 10132, timeout, 174.80
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 18732, 24132, 436, 10133, timeout, 470.80
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 14572, 18749, 362, 7972, ontime, 401.80
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 2144, 2550, 206, 2070, ontime, 217.00
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 2706, 3131, 200, 2415, ontime, 215.40
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 2661, 3129, 232, 2434, ontime, 246.40
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 77, 77, 154, 1298, ontime, 157.20
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 22, 22, 44, 622, ontime, 46.40
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 108, 108, 216, 1700, ontime, 216.80
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 55, 55, 110, 1360, ontime, 111.60
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 90, 90, 180, 2005, ontime, 182.40
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 43, 0, 86, 1342, ontime, 87.60
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 22, 0, 44, 820, ontime, 48.00
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 34, 0, 68, 1239, ontime, 70.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 58, 0, 116, 1786, ontime, 116.80
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 19, 0, 38, 874, ontime, 38.00
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 76, 0, 152, 2301, ontime, 152.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 22, 0, 44, 1166, ontime, 44.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 81, 0, 162, 3111, ontime, 163.60
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 24, 0, 48, 1380, ontime, 50.40
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 44, 0, 88, 2204, ontime, 88.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 162, 808, 42, 1745, ontime, 50.00
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 763, 5431, 46, 6127, ontime, 55.60
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3243, 11835, 6, 10159, timeout, 7.80
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5084, 14082, 16, 10123, timeout, 20.40
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 5735, 11308, 52, 9983, ontime, 56.00
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 9176, 15683, 82, 10134, timeout, 87.20
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 11482, 17355, 150, 10125, timeout, 157.40
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 6365, 8437, 196, 5379, ontime, 215.00
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 779, 1069, 58, 1536, ontime, 62.80
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 4748, 5496, 336, 3738, ontime, 358.20
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 5237, 6152, 446, 4465, ontime, 477.20
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 536, 633, 72, 1378, ontime, 77.00
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 147, 147, 294, 1861, ontime, 294.00
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 24, 24, 48, 611, ontime, 50.40
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 89, 89, 178, 1479, ontime, 179.60
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 149, 149, 298, 2841, ontime, 299.60
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 20, 20, 40, 939, ontime, 42.40
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 41, 0, 82, 1359, ontime, 85.20
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 20, 0, 40, 775, ontime, 44.00
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 47, 0, 94, 2017, ontime, 97.20
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 73, 0, 146, 1584, ontime, 146.00
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 33, 0, 66, 1388, ontime, 69.20
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 67, 0, 134, 2277, ontime, 134.00
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 31, 0, 62, 1411, ontime, 63.60
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 27, 0, 54, 904, ontime, 55.60
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 19, 0, 38, 864, ontime, 39.60
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 28, 0, 56, 1291, ontime, 56.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
